userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,
Andi,Reflective,Intro,Standup,32.00081,5.6043,-1.123518,1.66947,0.07240309,-0.8978353,1.509947,0.4276521,-0.7638279,1.055846,0.1015415,2.170826,40.27475,1.420346,2.171,40.275,1.42,317.9646,43.03305,357.2266,-42.035,43.033,-2.773,13.26486,54.53067,337.3972,13.265,54.531,-22.603,0.5767696,504.904,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.12488,5.606666,-1.122743,1.669742,0.07448179,-0.8976757,1.509688,0.4298134,-0.7638819,1.05518,0.1027355,2.191179,40.28609,1.521221,2.191,40.286,1.521,317.9622,42.84968,357.2675,-42.038,42.85,-2.733,13.37065,54.4027,337.4403,13.371,54.403,-22.56,0.6225199,526.9404,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.26062,5.609687,-1.120568,1.669568,0.07651705,-0.8946006,1.509148,0.4304358,-0.7631576,1.054506,0.1016254,2.357249,40.70433,1.626563,2.357,40.704,1.627,318.0085,43.03334,357.3003,-41.992,43.033,-2.7,13.53399,54.7282,337.4997,13.534,54.728,-22.5,0.6774241,553.386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.39357,5.613787,-1.117137,1.669484,0.07861544,-0.8891497,1.506768,0.4300476,-0.7613317,1.05351,0.09928811,2.504494,41.48666,1.31776,2.504,41.487,1.318,318.2613,43.77511,357.1433,-41.739,43.775,-2.857,13.74933,55.34232,337.4892,13.749,55.342,-22.511,0.7324042,579.8682,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.53264,5.617891,-1.11455,1.669238,0.08171548,-0.883212,1.504331,0.4309638,-0.7591745,1.052946,0.09712124,2.679916,42.02458,1.376689,2.68,42.025,1.377,318.581,44.24628,357.208,-41.419,44.246,-2.792,13.86215,56.05124,337.5471,13.862,56.051,-22.453,0.7875757,606.4425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.66991,5.623185,-1.111827,1.669367,0.08623288,-0.8771887,1.502454,0.4335166,-0.7565266,1.052232,0.09595227,2.797661,42.56491,1.503061,2.798,42.565,1.503,318.8217,44.63007,357.2679,-41.178,44.63,-2.732,14.04678,56.80139,337.6436,14.047,56.801,-22.356,0.8338249,628.7193,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.8137,5.632874,-1.106964,1.669425,0.09458268,-0.8698955,1.500058,0.4383967,-0.7525789,1.051399,0.09667158,2.954231,43.1444,1.660742,2.954,43.144,1.661,319.1294,44.88879,357.6065,-40.871,44.889,-2.393,14.24822,57.55827,337.7186,14.248,57.558,-22.281,0.8896056,655.5871,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,32.95639,5.644652,-1.100191,1.669344,0.1041962,-0.859894,1.496726,0.4459846,-0.7478696,1.050168,0.09999263,3.172744,44.01458,1.551088,3.173,44.015,1.551,319.5563,45.44044,357.6895,-40.444,45.44,-2.311,14.53997,58.35833,337.9131,14.54,58.358,-22.087,0.9456071,682.5612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.08443,5.661972,-1.090539,1.669038,0.1185645,-0.8479014,1.493641,0.4548262,-0.7416316,1.049035,0.105047,3.464426,45.20556,1.546381,3.464,45.206,1.546,319.9104,46.07699,357.8363,-40.09,46.077,-2.164,14.75454,59.20206,338.0011,14.755,59.202,-21.999,0.992395,705.0974,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.2105,5.684532,-1.077734,1.66863,0.1371218,-0.8320938,1.490533,0.4668002,-0.7323575,1.04758,0.1124756,3.744708,46.70003,1.5095,3.745,46.7,1.509,320.3244,46.91853,358.0053,-39.676,46.919,-1.995,15.044,60.44526,338.1369,15.044,60.445,-21.863,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.34491,5.713865,-1.061235,1.667476,0.1613419,-0.8105112,1.486934,0.4839963,-0.7202302,1.045841,0.1283274,3.898277,48.18549,1.174479,3.898,48.185,1.174,320.6537,48.1617,358.0731,-39.346,48.162,-1.927,15.22338,61.491,338.1751,15.223,61.491,-21.825,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.48055,5.749139,-1.040842,1.665771,0.1900566,-0.7813682,1.483763,0.5062717,-0.6997742,1.048089,0.1476978,3.819134,51.26004,0.6490665,3.819,51.26,0.649,320.9249,49.61663,358.7211,-39.075,49.617,-1.279,14.35161,63.70692,338.1693,14.352,63.707,-21.831,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.60291,5.783167,-1.018106,1.66423,0.215275,-0.7456211,1.48027,0.5234203,-0.6649528,1.08451,0.154397,4.220069,55.50562,0.05306386,4.22,55.506,0.053,321.6727,51.99063,358.3898,-38.327,51.991,-1.61,6.176036,70.43799,336.7498,6.176,70.438,-23.25,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.72719,5.814311,-0.992744,1.668926,0.2313012,-0.6931736,1.456984,0.5209578,-0.6274356,1.169251,0.1274525,4.266201,65.01795,357.7778,4.266,65.01801,-2.222,328.7318,57.59253,346.134,-31.268,57.592,-13.866,352.6559,85.65585,331.1714,-7.344,85.65601,-28.829,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.85798,5.841714,-0.9727911,1.68733,0.2301146,-0.6441789,1.418944,0.4752966,-0.6181838,1.252807,0.09546781,2.411331,84.69574,354.7182,2.411,84.69601,-5.282,332.7359,65.3744,344.0667,-27.264,65.374,-15.933,344.7573,100.4081,320.7565,-15.243,100.408,-39.244,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,33.98353,5.854856,-0.9626488,1.685038,0.2276414,-0.6211149,1.364454,0.3655579,-0.6361318,1.295244,0.07249022,4.841484,104.7319,353.1799,4.841,104.732,-6.82,338.7057,79.68491,351.9401,-21.294,79.68501,-8.06,341.743,113.9921,322.5652,-18.257,113.992,-37.435,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.10321,5.865589,-0.9617918,1.679679,0.2248359,-0.6328658,1.304748,0.2551005,-0.6638554,1.30113,0.04115033,6.967571,123.029,354.522,6.968,123.029,-5.478,346.532,91.68375,357.8325,-13.468,91.68401,-2.168,343.311,124.2111,333.5056,-16.689,124.211,-26.494,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.22251,5.882804,-0.9754013,1.690046,0.22411,-0.6676684,1.282215,0.15732,-0.7118469,1.306285,-0.01027203,4.932557,138.5761,353.9209,4.933,138.576,-6.079,348.5973,107.1788,355.9155,-11.403,107.179,-4.084,342.2618,137.0127,346.8419,-17.738,137.013,-13.158,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.33978,5.892673,-0.9845501,1.693449,0.2239992,-0.7075354,1.280269,0.08855808,-0.7669787,1.307726,-0.05246735,4.304721,151.1092,353.5341,4.305,151.109,-6.466,347.7211,119.1228,355.8355,-12.279,119.123,-4.164,343.0428,149.1368,350.2686,-16.957,149.137,-9.731001,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.45243,5.898171,-0.9867762,1.69233,0.2209333,-0.7497832,1.271802,0.03324366,-0.8242732,1.314113,-0.07838845,6.351276,160.5425,353.9764,6.351,160.542,-6.024,350.0501,130.5756,356.5269,-9.950001,130.576,-3.473,341.5318,160.748,351.6975,-18.468,160.748,-8.302,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.57084,5.911868,-0.9837112,1.685088,0.2115033,-0.7957202,1.259058,-0.0109024,-0.8791275,1.316773,-0.09797096,9.591603,169.4579,354.7932,9.592,169.458,-5.207,354.0929,141.8442,0.6916444,-5.907,141.844,0.692,340.2758,170.6377,352.5358,-19.724,170.638,-7.464,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.68543,5.917456,-0.9857948,1.689402,0.2095464,-0.8356458,1.253914,-0.03901696,-0.9226575,1.313833,-0.1096256,7.127947,177.6412,354.0807,7.128,177.641,-5.919,355.3101,150.7328,2.664039,-4.69,150.733,2.664,339.2059,179.309,353.7794,-20.794,179.309,-6.221,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.80479,5.920447,-0.9862283,1.689286,0.2119469,-0.8650509,1.253423,-0.05542612,-0.9546981,1.311339,-0.1117258,7.499707,183.3944,353.3596,7.5,-176.606,-6.64,356.5533,158.5756,4.661303,-3.447,158.576,4.661,340.0142,187.6717,349.5415,-19.986,-172.328,-10.458,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,34.92593,5.925852,-0.9826233,1.692675,0.2135947,-0.8620788,1.266547,-0.05346489,-0.967142,1.320984,-0.1078436,7.960453,186.3167,352.8174,7.960001,-173.683,-7.183001,353.3028,156.5999,6.898707,-6.697001,156.6,6.899,338.4958,190.8414,351.1886,-21.504,-169.159,-8.811001,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.03845,5.933749,-0.9764911,1.688787,0.2161032,-0.8496813,1.260762,-0.05301023,-0.9578435,1.320798,-0.1095145,8.143678,187.5901,353.1813,8.144,-172.41,-6.819,356.0703,154.0021,12.70945,-3.93,154.002,12.709,338.957,188.0776,355.9097,-21.043,-171.922,-4.09,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.15997,5.944074,-0.9672113,1.684592,0.2158533,-0.8199152,1.249364,-0.05379629,-0.9684271,1.296977,-0.1125448,9.524592,187.7967,353.0654,9.525001,-172.203,-6.935,358.0936,150.4164,14.07831,-1.906,150.416,14.078,344.9832,198.3553,340.3164,-15.017,-161.645,-19.684,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.27803,5.952784,-0.9619791,1.679108,0.2135942,-0.7999651,1.234986,-0.05098343,-0.9633103,1.265397,-0.1115062,10.40915,186.2462,352.1577,10.409,-173.754,-7.842,0.1904171,149.7205,15.28215,0.19,149.72,15.282,353.5542,201.3704,349.4484,-6.446,-158.63,-10.552,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.39274,5.967681,-0.9680244,1.667806,0.2066073,-0.7915624,1.205946,-0.05698919,-0.9643578,1.242746,-0.1163518,13.25466,185.4407,350.5211,13.255,-174.559,-9.479,5.883724,150.0208,15.711,5.884,150.021,15.711,354.4655,199.4409,349.697,-5.534,-160.559,-10.303,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.50621,5.992597,-0.9880086,1.656009,0.1979396,-0.7941701,1.191551,-0.06595492,-0.9700716,1.221441,-0.1262579,16.06351,188.6919,348.3367,16.064,-171.308,-11.663,7.858421,150.2301,15.41413,7.858,150.23,15.414,357.6795,197.7815,352.1183,-2.32,-162.219,-7.882,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.62879,6.014873,-1.008493,1.650881,0.1920143,-0.7999263,1.184734,-0.08049917,-0.9863907,1.211856,-0.1372118,17.75647,192.8737,347.8093,17.756,-167.126,-12.191,9.264031,151.0421,15.1785,9.264001,151.042,15.179,358.8775,199.43,352.3209,-1.123,-160.57,-7.679,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.74031,6.035014,-1.026635,1.646122,0.1848428,-0.8128803,1.185196,-0.1016228,-1.00469,1.206905,-0.154844,19.04548,196.1706,346.5766,19.045,-163.829,-13.423,9.420724,152.2563,14.50985,9.421,152.256,14.51,0.3817609,199.7892,352.7415,0.382,-160.211,-7.258,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.85234,6.065283,-1.051767,1.649023,0.168522,-0.836078,1.189605,-0.1274383,-1.034541,1.211303,-0.1746204,15.03935,197.2,346.0423,15.039,-162.8,-13.958,8.827034,154.2402,14.69318,8.827001,154.24,14.693,359.5875,201.8632,352.1594,-0.413,-158.137,-7.841001,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,35.96777,6.116023,-1.090625,1.673477,0.1474952,-0.8653128,1.190315,-0.1583178,-1.067422,1.213056,-0.1998875,5.116957,202.0222,343.8285,5.117,-157.978,-16.172,9.087073,156.641,15.14321,9.087001,156.641,15.143,359.5813,204.5557,352.675,-0.419,-155.444,-7.325,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.08553,6.18193,-1.144498,1.708176,0.1347743,-0.8961851,1.187771,-0.1911035,-1.101114,1.210978,-0.2281492,356.4585,210.1842,338.2112,-3.542,-149.816,-21.789,9.999722,158.7853,15.427,10,158.785,15.427,0.2604421,207.048,353.898,0.26,-152.952,-6.102,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.19871,6.277413,-1.224187,1.757748,0.1457589,-0.9217969,1.185308,-0.2221372,-1.127874,1.208294,-0.2558372,353.795,220.3312,324.0676,-6.205,-139.669,-35.932,10.74789,160.3695,15.16873,10.748,160.37,15.169,0.8762586,208.8708,354.6741,0.876,-151.129,-5.326,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.31641,6.403345,-1.335604,1.778503,0.1971708,-0.9403604,1.177238,-0.2565029,-1.148544,1.197537,-0.2892482,350.7312,222.2209,302.8899,-9.269,-137.779,-57.11,11.34757,160.7054,14.43894,11.348,160.705,14.439,1.991229,210.0365,355.5044,1.991,-149.964,-4.496,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.43317,6.576782,-1.491297,1.729967,0.2488794,-0.9591085,1.155996,-0.2937694,-1.156336,1.177977,-0.328768,351.5982,219.0903,284.1103,-8.402,-140.91,-75.89001,14.22633,162.4476,13.57788,14.226,162.448,13.578,3.692376,208.6524,358.35,3.692,-151.348,-1.65,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.54535,6.746863,-1.627588,1.634504,0.2296191,-0.9911005,1.135102,-0.3302515,-1.181002,1.14556,-0.3620117,8.997619,213.2865,272.72,8.998,-146.714,-87.28001,15.23339,164.791,10.14963,15.233,164.791,10.15,8.347145,209.5011,359.5258,8.347,-150.499,-0.474,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.6675,6.941559,-1.703262,1.478215,0.1467777,-1.039375,1.104681,-0.3755863,-1.227447,1.112327,-0.3997881,27.87537,197.2303,262.7143,152.125,17.23,82.714,18.69569,167.9302,7.405259,18.696,167.93,7.405,11.99866,214.8511,359.9921,11.999,-145.149,-0.008,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.77954,7.121388,-1.714069,1.333507,0.04105849,-1.092169,1.07763,-0.4296982,-1.278272,1.08252,-0.441797,37.89421,182.3425,249.1249,142.106,2.342987,69.12499,20.8166,172.7241,5.708743,20.817,172.724,5.709,14.34277,220.1192,0.8370765,14.343,-139.881,0.837,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,36.89311,7.306798,-1.701647,1.204995,-0.09130457,-1.163473,1.04083,-0.504704,-1.346581,1.043991,-0.4984419,47.1634,165.9627,232.8086,132.837,-14.03699,52.80899,20.77119,180.127,3.961825,20.771,-179.873,3.962,14.72347,227.1358,359.6572,14.723,-132.864,-0.343,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.01274,7.514209,-1.660243,1.089535,-0.257524,-1.261981,0.9811556,-0.614677,-1.44077,0.9802226,-0.5795934,69.57205,156.3533,228.3968,110.428,-23.64697,48.39699,14.40167,188.9815,1.768885,14.402,-171.018,1.769,11.60314,237.6495,351.7925,11.603,-122.351,-8.207001,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.12539,7.755476,-1.61164,0.9462752,-0.4451299,-1.366705,0.8983799,-0.7279432,-1.531692,0.9021507,-0.6790321,69.94667,316.1216,43.12582,69.94701,-43.878,43.126,9.724065,195.8462,2.151602,9.724001,-164.154,2.152,7.183826,242.6024,349.0844,7.184,-117.398,-10.916,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.24474,7.956656,-1.573436,0.7978891,-0.5740244,-1.458992,0.8147835,-0.8232386,-1.587728,0.8289392,-0.769809,31.29431,295.3324,46.41389,31.294,-64.668,46.414,6.145669,200.4034,0.6070223,6.146,-159.597,0.6070001,3.507766,244.4635,346.9555,3.508,-115.537,-13.045,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.36108,8.09948,-1.577431,0.6824526,-0.6545205,-1.51856,0.7625949,-0.8780396,-1.635807,0.7602476,-0.80639,4.891396,274.7591,42.49842,4.891,-85.241,42.498,358.405,207.2833,354.7192,-1.595,-152.717,-5.281,2.482777,251.7757,338.3495,2.483,-108.224,-21.651,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.4789,8.161378,-1.596509,0.6397465,-0.6942317,-1.568259,0.7118418,-0.9032927,-1.655589,0.7123978,-0.8152316,4.616439,274.0729,33.1546,4.616,-85.927,33.155,354.3887,212.3702,352.9424,-5.611,-147.63,-7.058001,0.7284806,259.4586,331.0565,0.728,-100.541,-28.944,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.60377,8.236541,-1.611427,0.6133376,-0.6854743,-1.584533,0.6766648,-0.9134777,-1.663341,0.6651653,-0.8140523,3.212872,273.3224,29.5843,3.213,-86.678,29.584,350.1932,215.7395,351.1461,-9.807,-144.26,-8.854,1.695606,266.0453,325.6809,1.696,-93.955,-34.319,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.72301,8.265149,-1.620716,0.5938101,-0.6687292,-1.593605,0.6494082,-0.9093893,-1.659001,0.6260041,-0.7993858,2.438267,266.9217,16.86109,2.438,-93.078,16.861,346.8233,222.0111,345.2345,-13.177,-137.989,-14.765,3.939731,272.6175,319.9822,3.94,-87.383,-40.018,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.84485,8.281607,-1.626629,0.5929903,-0.6667162,-1.611465,0.6170379,-0.8832991,-1.651639,0.627689,-0.8235571,2.209005,268.6797,12.30864,2.209,-91.32001,12.309,350.4102,234.9883,318.6077,-9.59,-125.012,-41.392,353.6246,264.1321,338.2525,-6.375,-95.868,-21.748,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,37.96908,8.292948,-1.637471,0.5930811,-0.6665838,-1.618125,0.6064379,-0.8648946,-1.641425,0.6244699,-0.8238828,2.873009,268.7697,11.92416,2.873,-91.23,11.924,351.5385,241.1116,302.8779,-8.462001,-118.888,-57.122,346.025,263.2939,340.4421,-13.975,-96.706,-19.558,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.09118,8.330989,-1.605868,0.5879886,-0.6747664,-1.605008,0.6058664,-0.8740604,-1.632614,0.6247284,-0.8226156,1.932727,268.8698,11.79201,1.933,-91.13,11.792,348.9684,238.7827,315.9508,-11.032,-121.217,-44.049,344.0195,262.514,341.1056,-15.981,-97.48601,-18.894,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.21154,8.340631,-1.602817,0.589325,-0.6674987,-1.599662,0.6001571,-0.8675098,-1.632048,0.6255058,-0.8230271,1.216534,268.5491,11.24236,1.217,-91.451,11.242,348.1185,248.6862,321.1852,-11.882,-111.314,-38.815,344.1368,262.429,341.4691,-15.863,-97.57101,-18.531,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.32832,8.344008,-1.60451,0.5887084,-0.6690192,-1.598148,0.6020931,-0.8698909,-1.648294,0.6189274,-0.8234751,1.272846,268.5089,10.90303,1.273,-91.491,10.903,347.4175,248.9248,323.9546,-12.582,-111.075,-36.045,344.0595,262.4138,341.2273,-15.94,-97.58601,-18.773,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.44408,8.349012,-1.60267,0.5889407,-0.6669268,-1.598376,0.6016178,-0.8699675,-1.67346,0.6090882,-0.8229096,0.3460323,268.2382,11.01329,0.346,-91.762,11.013,347.4286,248.9572,323.8612,-12.571,-111.043,-36.139,344.1053,262.4582,341.1719,-15.895,-97.54201,-18.828,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.55749,8.352206,-1.601584,0.5890372,-0.6651509,-1.599081,0.6011391,-0.8698437,-1.66486,0.6126882,-0.8234229,0.5615829,268.1609,10.86734,0.562,-91.839,10.867,347.4833,248.9651,323.8292,-12.517,-111.035,-36.171,344.048,262.4106,341.1295,-15.952,-97.589,-18.87,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.6781,8.35415,-1.601797,0.5892317,-0.66409,-1.600531,0.6010064,-0.8698642,-1.664088,0.6131988,-0.8232696,0.6056638,268.0367,10.83385,0.606,-91.96301,10.834,347.524,248.9935,323.7784,-12.476,-111.007,-36.222,343.9211,262.3766,340.9819,-16.079,-97.623,-19.018,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.79258,8.355453,-1.601469,0.5892091,-0.6634362,-1.60138,0.6004696,-0.8696094,-1.664668,0.6121022,-0.8228705,0.5335159,267.9613,10.86536,0.534,-92.039,10.865,347.5399,249.011,323.7695,-12.46,-110.989,-36.231,343.9505,262.3502,340.9588,-16.05,-97.65,-19.041,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,38.90625,8.35703,-1.60112,0.5890129,-0.6628252,-1.601819,0.5997465,-0.8696806,-1.666276,0.6112499,-0.8227251,0.4786563,267.8988,10.87864,0.479,-92.10101,10.879,347.5452,249.0218,323.7599,-12.455,-110.978,-36.24,343.9725,262.3289,340.9232,-16.027,-97.67101,-19.077,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.02565,8.35821,-1.601219,0.5889556,-0.6627979,-1.602819,0.5996382,-0.869787,-1.669335,0.6103754,-0.8229301,0.4324089,267.8363,10.90145,0.432,-92.164,10.901,347.572,249.032,323.7561,-12.428,-110.968,-36.244,344.0161,262.282,340.9344,-15.984,-97.718,-19.066,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.14268,8.359748,-1.601514,0.589024,-0.6629744,-1.603287,0.5997933,-0.8698514,-1.673538,0.6090609,-0.8228786,0.425587,267.7912,10.9047,0.426,-92.20901,10.905,347.5798,249.0483,323.751,-12.42,-110.952,-36.249,344.0629,262.2729,340.9253,-15.937,-97.72701,-19.075,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.25498,8.360932,-1.601803,0.5889267,-0.6631148,-1.6016,0.6002165,-0.8696358,-1.678224,0.6070776,-0.82252,0.4165347,267.7553,10.92748,0.417,-92.245,10.927,347.5691,249.0666,323.7376,-12.431,-110.933,-36.262,344.0966,262.2609,340.926,-15.903,-97.73901,-19.074,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Andi,Reflective,Intro,Standup,39.37144,8.362359,-1.601858,0.5888066,-0.6626108,-1.59796,0.6011852,-0.8697579,-1.683982,0.6045697,-0.8227174,0.4137914,267.728,10.92988,0.414,-92.272,10.93,347.5688,249.0623,323.7411,-12.431,-110.938,-36.259,344.1412,262.2438,340.9318,-15.859,-97.756,-19.068,1,708.7605,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
